Card ID,Title,Card Type,Owner User ID,Owner Name,Page,Page ID,Last Modified Date/Time,Locked,Description,Dataset ID,Dataset Name,Page Type,Parent Page ID,_BATCH_ID_,_BATCH_LAST_RUN_
1792050166,Gross Viewers Per Season,kpi,2108468806,Charles Cooper,College Conference Engagement Review,951469105,2024-02-07 23:03:45,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1792052309,Signups +,kpi,,,Sam's Sandbox,1556838856,2025-02-21 16:18:38,false,,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,page,,1.0,2026-06-16 18:49:38
1792464703,'- M1 Renewal Rate vs Forecast,kpi,2108468806,Charles Cooper,College Sub KPIs,93857566,2026-04-01 15:12:48,false,,d664e392-3c5d-4929-8136-2b315d9a0c31,PROD | Forecast Agg - 2026 - SLT,dataappview,1037203632,1.0,2026-06-16 18:49:38
1792658178,PROD | Event Agg,kpi,2108468806,Charles Cooper,Charles C. Sandbox,1310090918,2026-05-28 14:47:37,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1793022550,"Charles Cooper's Notebook Nov 7, 2023",Text,2108468806,Charles Cooper,Social Media Reports,14866778,2024-05-13 22:23:07,false,,,,page,,1.0,2026-06-16 18:49:38
1793327970,"Matthew Murman's Notebook Jun 1, 2023",Text,1501567905,Matthew Murman,Accounting,1746055438,2024-02-28 17:24:18,true,,,,page,,1.0,2026-06-16 18:49:38
1793665143,"Adair Lyden's Notebook Dec 28, 2023",Text,2108468806,Charles Cooper,Global Partnerships Season Close Out v2,1321526965,2024-07-29 19:38:45,false,,,,page,,1.0,2026-06-16 18:49:38
1794351860,raw_spring_fill_rate,kpi,2108468806,Charles Cooper,Charles C. Sandbox,1310090918,2025-12-07 21:34:32,false,,f5796626-9719-4747-ad70-41762a1f07f2,raw_spring_fill_rate,page,,1.0,2026-06-16 18:49:38
1794351860,raw_spring_fill_rate,kpi,2108468806,Charles Cooper,Shared,'-100002,2025-12-07 21:34:32,false,,f5796626-9719-4747-ad70-41762a1f07f2,raw_spring_fill_rate,page,,1.0,2026-06-16 18:49:38
1794948012,Duplicate of Signups vs Forecast OT - By Event,kpi,649158282,Travis Peter,Copy of Rights Deep Dive,1864259017,2024-02-19 16:43:28,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1795267393,For FAST reporting,kpi,2108468806,Charles Cooper,Charles C. Sandbox,1310090918,2026-04-20 22:46:12,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1795981176,Monthly STC-7 Rate,kpi,1800378209,Karen O'Brien,M1,1798763610,2026-05-29 19:13:03,false,Excludes Itunes,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,dataappview,1394525097,1.0,2026-06-16 18:49:38
1796599258,Duplicate of ACV,kpi,321081122,Sterling Root,MS Signups,1984785230,2023-02-15 19:40:51,false,Average Conversion Value,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,page,,1.0,2026-06-16 18:49:38
1796740651,How would you rate the agent's ability to communicate clearly?,kpi,,,Trackwrestling Agent CSAT Survey,255871191,2025-11-05 19:47:22,false,,80367ed5-4385-49da-9c41-776cffdd56a6,FED | Qualtrics v2,page,,1.0,2026-06-16 18:49:38
1796787971,Viewership - 24/7 Racing,kpi,195888868,Trevor Smith,24/7 FAST Channels,1983365016,2025-07-15 16:03:44,false,,89604f30-f3a5-45cc-896b-0ecec9b65fc4,PROD | Viewer Agg,page,,1.0,2026-06-16 18:49:38
1797002532,Stream Data for EMI woohoo,kpi,2108468806,Charles Cooper,Charles C. Sandbox,1310090918,2025-10-23 18:37:44,false,,0723b234-d359-4252-b3c1-050b8ecd745b,PROD | Stream Agg,page,,1.0,2026-06-16 18:49:38
1797002532,Stream Data for EMI woohoo,kpi,2108468806,Charles Cooper,Shared,'-100002,2025-10-23 18:37:44,false,,0723b234-d359-4252-b3c1-050b8ecd745b,PROD | Stream Agg,page,,1.0,2026-06-16 18:49:38
1797857865,% of Organic Search Signups to Total - Prior Year,kpi,2108468806,Charles Cooper,"DEP - Signups from Organic Search, Social, Direct",1705927599,2025-03-11 16:30:40,false,,6e98e449-3773-4635-bedf-cd86c1388310,DEP | Funnel Agg,page,,1.0,2026-06-16 18:49:38
1798052637,"Matthew Murman's Notebook Mar 24, 2025",Text,1501567905,Matthew Murman,Marketing Channels (Alt),1236989411,2025-12-08 21:59:23,false,,21bfa64d-b6b1-4f09-b46f-0af2a4f0c502,RAW_ref_attribution_agg_alt,page,,1.0,2026-06-16 18:49:38
1798255519,Avg. Bitrate - VOD,kpi,363283542,Matthew Williams,VOD,1463009898,2025-06-12 14:32:44,false,,c487e684-79bf-4f5c-b1bc-c9b1a69926b5,Avg. Bitrate - VOD,page,,1.0,2026-06-16 18:49:38
1798427806,Ingest Hours - Unit Economics,kpi,363283542,Matthew Williams,Unit Economics,1172356966,2025-08-20 20:00:46,false,,57e334ca-315a-4916-9227-01a8dcdf5dac,PROD | Cloud Spend - Unit Economics,page,,1.0,2026-06-16 18:49:38
1798429194,"Matthew Murman's Notebook Nov 14, 2023",Text,1501567905,Matthew Murman,Cancellation Survey,2117903067,2024-10-28 20:51:15,true,,,,page,,1.0,2026-06-16 18:49:38
1798626621,Untitled Sumo Card,supertable,2138786980,Daniel Everett,Orphan,,2023-01-10 21:14:51,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,,,1.0,2026-06-16 18:49:38
1799174660,Month and Year,kpi,2108468806,Charles Cooper,Content - Median Video Views Bucketed,1836697276,2025-05-08 14:24:36,false,,ae30432f-55d2-45e5-b239-e76b56a4e129,Video Median Views Grouped By Content Title,page,,1.0,2026-06-16 18:49:38
1799301973,'- % to Y1 Renewal Rate Forecast,kpi,1501567905,Matthew Murman,CEO Dash,1617521546,2026-02-04 21:01:17,false,,6cf00e26-3b25-433d-aa5e-c441437ab70d,PROD | Forecast Agg - 2026 - CEO,page,,1.0,2026-06-16 18:49:38
1799810655,How would rate the knowledge shown by the Agent?,kpi,,,Trackwrestling Agent CSAT Survey,255871191,2025-11-05 19:47:23,false,,80367ed5-4385-49da-9c41-776cffdd56a6,FED | Qualtrics v2,page,,1.0,2026-06-16 18:49:38
1799970372,Total Cash - Forecast,kpi,1501567905,Matthew Murman,DEP - Exec Dashboard - 2025,29569250,2026-02-04 21:01:18,false,,6cf00e26-3b25-433d-aa5e-c441437ab70d,PROD | Forecast Agg - 2026 - CEO,page,,1.0,2026-06-16 18:49:38
1800429820,"Matthew Williams's Notebook Apr 15, 2026",Text,363283542,Matthew Williams,WIP Editorial Revenue / Costs by Vertical,901086457,2026-06-16 14:52:24,false,,,,page,,1.0,2026-06-16 18:49:38
1801040468,Minutes:,kpi,2108468806,Charles Cooper,Content,416732207,2024-02-16 22:30:14,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
1801339793,Organic Social Signups YoY,kpi,2108468806,Charles Cooper,"DEP - Signups from Organic Search, Social, Direct",1705927599,2025-03-11 16:30:17,false,,6e98e449-3773-4635-bedf-cd86c1388310,DEP | Funnel Agg,page,,1.0,2026-06-16 18:49:38
1801617566,State High School Premium Rankings Page Views by Day,kpi,363283542,Matthew Williams,FloWrestling HS Premium Rankings Pageviews,1269582791,2026-01-28 17:52:27,false,,78348c69-ec9f-4a06-bb22-109d14852fa7,FloWrestling High School Premium Rankings by State,page,,1.0,2026-06-16 18:49:38
1801844192,Duplicate of New/Reactivated Cash - Plan,kpi,2108468806,Charles Cooper,Orphan,,2023-06-19 14:53:48,true,,c24e3ff8-a488-41b2-b35d-03774099a845,"PROD | Monthly Plan, Goals - 2023",,,1.0,2026-06-16 18:49:38
1801895742,Refunded HockeyTV Payments,kpi,1501567905,Matthew Murman,DEP - HockeyTV Migration Health,1710469091,2024-10-28 20:54:52,true,,34517f7c-61cd-427f-87d8-4f8cea962686,PROD | Payments,page,,1.0,2026-06-16 18:49:38
1802038116,Encoder Type by Stream Count,kpi,959020289,LJ Helbig,Orphan,,2026-05-04 15:46:56,false,,0723b234-d359-4252-b3c1-050b8ecd745b,PROD | Stream Agg,,,1.0,2026-06-16 18:49:38
1802289303,"Matthew Murman's Notebook Jul 31, 2023",Text,1501567905,Matthew Murman,DEP - Pageviews,1454325052,2024-10-28 20:51:11,true,,,,page,,1.0,2026-06-16 18:49:38
1802700172,Monthly Renewal Rate,kpi,1501567905,Matthew Murman,Vertical Performance,798993707,2024-10-28 20:54:45,true,,378d629c-27f6-4855-bbe5-427d1e39ea43,PROD | Subscription Period Agg,page,,1.0,2026-06-16 18:49:38
1802854895,"Charles Cooper's Notebook Sep 13, 2024",Text,2108468806,Charles Cooper,2024 AHL Tracking,1387540374,2024-10-25 15:12:26,false,,,,page,,1.0,2026-06-16 18:49:38
1802944035,Signups,kpi,363283542,Matthew Williams,Signups,468227134,2026-04-01 17:23:08,false,,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,dataappview,1037203632,1.0,2026-06-16 18:49:38
1803007793,Cloud Spend by Load Metric and Tag,kpi,1501567905,Matthew Murman,Cloud Spend - Deep Dive,1604614627,2024-10-28 20:50:52,true,,2229cb44-9023-4193-aa28-511276f5ab78,PROD | Cloud Spend,page,,1.0,2026-06-16 18:49:38
1803466329,New UTM Signups,kpi,2108468806,Charles Cooper,2024 AHL Tracking,1387540374,2024-10-17 15:33:47,false,,1e997230-fd22-471b-8d6e-3c8fa3207515,Prod | 2024 AHL Tracking,page,,1.0,2026-06-16 18:49:38
1804340994,Event Attribution - TEST,kpi,,,Overview,'-100000,2023-05-15 13:55:25,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1804609499,Encoder,kpi,959020289,LJ Helbig,FSM - Dashboard,2070020118,2024-05-29 17:40:59,false,,0723b234-d359-4252-b3c1-050b8ecd745b,PROD | Stream Agg,page,,1.0,2026-06-16 18:49:38
1804649951,Y1 Renewal Rate,kpi,1800378209,Karen O'Brien,Y1,1657887759,2026-05-29 19:56:56,false,YoY,378d629c-27f6-4855-bbe5-427d1e39ea43,PROD | Subscription Period Agg,dataappview,1394525097,1.0,2026-06-16 18:49:38
1804793048,Funnel Start Page,kpi,1501567905,Matthew Murman,Funnel v3,1436971407,2026-02-25 17:16:42,false,,74821a25-e944-4c64-8179-abef2fc28bd4,PROD | Funnel V3,page,,1.0,2026-06-16 18:49:38
1804859966,TOP PERFORMING CONTRACTS,kpi,2108468806,Charles Cooper,November 2023 KPIs,1755034743,2023-12-19 23:33:26,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1805059438,Organic Social Signups,kpi,2108468806,Charles Cooper,"DEP - Signups from Organic Search, Social, Direct",1705927599,2025-03-11 16:30:30,false,,6e98e449-3773-4635-bedf-cd86c1388310,DEP | Funnel Agg,page,,1.0,2026-06-16 18:49:38
1805712518,GCP Spend by Project,kpi,,,Cloud Spend - Deep Dive,1604614627,2024-11-27 18:20:41,false,,2229cb44-9023-4193-aa28-511276f5ab78,PROD | Cloud Spend,page,,1.0,2026-06-16 18:49:38
1805833985,"Charles Cooper's Notebook May 31, 2023",Text,2108468806,Charles Cooper,2022-23 Varsity Year End Analysis,1233255478,2023-09-20 23:22:58,true,,,,page,,1.0,2026-06-16 18:49:38
1806072581,2024 vs 2025 by Contract,kpi,2108468806,Charles Cooper,Production Costs,2062363823,2024-09-18 18:42:40,false,Please note that this card will ONLY grab contracts that had events in both 2024 and 2025,3b3d06dd-edd4-481d-b915-d0598ca1281f,Actuals and Budget per Contract,page,,1.0,2026-06-16 18:49:38
1806190274,Social Monetization: Progress to Goal,kpi,2108468806,Charles Cooper,Overview,'-100000,2023-07-10 17:40:42,true,,49565f5e-85d5-47df-ad71-1e2e0fe5d671,RAW Social Media Goals,page,,1.0,2026-06-16 18:49:38
1806963471,Social Media Net Followers vs Goal,kpi,2108468806,Charles Cooper,2025 Content Goals by Vertical,972153386,2025-02-26 16:55:55,false,,b8b43b58-7b5c-4e69-8c1b-cc4738f067ff,PROD | 2025 Content Goals,page,,1.0,2026-06-16 18:49:38
1807035522,Active Subs By Date Filter,kpi,,,Active Subscriptions,1470553562,2025-05-06 16:57:14,false,,1998dd71-15fe-4cea-a6c5-e4432774f943,PROD | Active Subscriptions,page,,1.0,2026-06-16 18:49:38
1807150292,Signup Page --> Create Account Continuation Rate,kpi,1800378209,Karen O'Brien,Overview,'-100000,2026-06-03 22:21:46,false,,74821a25-e944-4c64-8179-abef2fc28bd4,PROD | Funnel V3,page,,1.0,2026-06-16 18:49:38
1807221708,SOCAN % Calculation,kpi,873387018,Drew Dalton,Drew's Domo Cost Hub,1204986207,2026-04-14 16:24:37,false,,34517f7c-61cd-427f-87d8-4f8cea962686,PROD | Payments,page,,1.0,2026-06-16 18:49:38
1807487877,UTM Total Signups,kpi,2108468806,Charles Cooper,2024 AHL Tracking,1387540374,2024-10-17 15:08:42,false,,1e997230-fd22-471b-8d6e-3c8fa3207515,Prod | 2024 AHL Tracking,page,,1.0,2026-06-16 18:49:38
1807676675,Owned Subs YoY,kpi,2108468806,Charles Cooper,Orphan,,2024-02-28 20:19:17,false,,60eceae2-6d19-491d-a88b-896b28ee2a2e,PROD | Marketing Channels,,,1.0,2026-06-16 18:49:38
1807857538,PROD |AHL Signup Consumption,kpi,2108468806,Charles Cooper,Overview,'-100000,2024-10-05 23:18:37,false,,c3a37731-f453-468b-b160-b8161c177494,PROD |AHL Signup Consumption,page,,1.0,2026-06-16 18:49:38
1808089152,"Charles Cooper's Notebook Mar 20, 2024",Text,2108468806,Charles Cooper,2026 Content Goals,1353939742,2026-02-04 02:09:10,false,,,,page,,1.0,2026-06-16 18:49:38
1808548073,"Charles Boehmig's Notebook Jan 17, 2024",Text,,,Racing Segmentation Resonate Data Demographics,1895603388,2025-07-28 13:48:24,false,,,,page,,1.0,2026-06-16 18:49:38
1808626607,Top RCC - SF Incidents / FAILED DURATION MINUTES,kpi,959020289,LJ Helbig,Orphan,,2026-03-09 18:08:28,false,,7ac4e7e9-3120-479e-b889-4138a1117271,PROD | Salesforce Incidents,,,1.0,2026-06-16 18:49:38
1809095177,'- Daily Pacing - by vertical,kpi,1501567905,Matthew Murman,Exec Dashboard - 2026,1394927403,2026-02-02 17:07:05,false,,7006a475-715e-4680-9bff-6790cabc5f39,PROD | Next 30 Days Renewal Cash - 2025/26,page,,1.0,2026-06-16 18:49:38
1809577411,Monthly Price Increase (All Time),kpi,2016945091,Gabby Barbosa,Renewal Notice Price Increase,613088785,2026-02-05 00:22:25,false,,4afe5137-b0b9-4f90-af34-1bf3a1817fc3,PROD | Email Iterable Waves,page,,1.0,2026-06-16 18:49:38
1810142457,Weekly Active Subs,kpi,1501567905,Matthew Murman,Weekly Metrics Presentation,1342636807,2023-05-24 14:08:31,true,,f74eae66-bbd0-4018-aa55-d5e53f48e500,DEP_slt_weekly_engagement_metrics,page,,1.0,2026-06-16 18:49:38
1810476465,TOU Rootly Incidents,supertable,1648355141,Jack Raffety,TOU Events,609483676,2025-12-11 21:14:14,false,,1f480b52-526d-4d13-85bc-bf0e9c36fe48,PROD | Rootly Incidents,page,,1.0,2026-06-16 18:49:38
1810760932,Unique Content Viewers: By Month,kpi,2108468806,Charles Cooper,Unique Content Viewers,1675042146,2024-03-15 03:12:42,false,,ec305714-8cb2-4830-a8c9-6a806a658e24,PROD Content User Counts,page,,1.0,2026-06-16 18:49:38
1810844270,Video Views - Comparison Time Period,kpi,2108468806,Charles Cooper,DRAFT - Site Content Pacing,544025396,2024-09-23 23:04:15,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
1810844270,Video Views - Comparison Time Period,kpi,2108468806,Charles Cooper,Site Content Pacing,167680689,2024-09-23 23:04:15,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,dataappview,272929565,1.0,2026-06-16 18:49:38
1810938853,"Matthew Murman's Notebook Jan 24, 2025",Text,1501567905,Matthew Murman,Murmanz,1041806759,2025-01-24 19:38:41,false,,,,page,,1.0,2026-06-16 18:49:38
1811151402,Studio Shows - Podcast Platforms,kpi,2108468806,Charles Cooper,Studio Shows Reporting,2539647,2026-01-27 20:45:50,false,,1bdf42d0-3022-4f42-92c5-977b14c36969,2024 Podcast Data,page,,1.0,2026-06-16 18:49:38
1811298645,2022 Hockey Social,kpi,2108468806,Charles Cooper,Orphan,,2023-07-17 01:25:05,false,,ec21ee3b-3bf5-44ed-9c58-dac3e4acd2e2,Social Media Post Metrics,,,1.0,2026-06-16 18:49:38
1811345962,Progress to Goal - 23-24,kpi,2138786980,Daniel Everett,DEP - 2023 RAQ Goal Attainment,1695272518,2023-10-09 13:20:32,false,,0305106d-65d8-45ca-898c-c34862bacd6a,PROD | RAQ 2023 Quota Attainment,page,,1.0,2026-06-16 18:49:38
1811777359,Rights Pipeline - Top 10 Ranked by Total Expected Signups,kpi,363283542,Matthew Williams,GM Weekly Scorecard,2117504814,2026-02-23 15:23:22,false,,aa454d17-38e1-4474-befa-48157a164318,View of Rights Pipeline Top 10 - GM Scorecard,page,,1.0,2026-06-16 18:49:38
1812086851,Event Attribution with Payment Verts,kpi,,,Joe's Cards,894966743,2024-10-24 21:09:25,false,Signups attributed to events that PAID in the daterange,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,page,,1.0,2026-06-16 18:49:38
1812193239,Event Count,kpi,959020289,LJ Helbig,FSM - Yesterday's Metrics,1673797597,2024-06-05 21:39:10,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1812426026,M2 Renewal Rate,kpi,1501567905,Matthew Murman,DEP - Exec Dashboard - 2025,29569250,2026-02-04 21:01:18,false,,6cf00e26-3b25-433d-aa5e-c441437ab70d,PROD | Forecast Agg - 2026 - CEO,page,,1.0,2026-06-16 18:49:38
1813224969,On Site - Videos,kpi,2108468806,Charles Cooper,2026 Studio Shows Goal,512165335,2025-02-04 19:47:41,false,,e9696fcd-06ab-4e50-b7be-8391364ef2dc,PROD | Studio Show Goals,page,,1.0,2026-06-16 18:49:38
1813276118,VODs Published by Year by Vertical,kpi,1501567905,Matthew Murman,2024 VOD Value Explorer,1587590406,2024-12-16 20:08:14,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
1813382936,ACV & Plan Mix by Vertical,kpi,,,Weekly Metrics Presentation,1342636807,2026-01-26 13:44:10,false,Click to filter,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,page,,1.0,2026-06-16 18:49:38
1813382936,ACV & Plan Mix by Vertical,kpi,,,Signups,33113673,2026-01-26 13:44:10,false,Click to filter,217c9d17-890a-489c-bb50-3080839543fd,PROD | Attribution,page,,1.0,2026-06-16 18:49:38
1813562786,Full Year,kpi,2108468806,Charles Cooper,2025 Content Goals by Vertical,972153386,2025-02-26 17:19:25,false,,b8b43b58-7b5c-4e69-8c1b-cc4738f067ff,PROD | 2025 Content Goals,page,,1.0,2026-06-16 18:49:38
1814379068,Marketing Channel Attribution by Device Type,kpi,,,Paid Media / Growth Marketing,1158714664,2024-04-01 18:18:57,false,,60eceae2-6d19-491d-a88b-896b28ee2a2e,PROD | Marketing Channels,page,,1.0,2026-06-16 18:49:38
1815282747,Racing - Editorial Programming Planning,kpi,1501567905,Matthew Murman,DEP - Programming Calendar,1655829702,2024-10-28 20:54:50,true,,c8bc7b18-19c8-488c-8ccc-b445416b885a,RAW_programming_calendar_racing,page,,1.0,2026-06-16 18:49:38
1815303464,Event Comparison - Details,kpi,,,DEP - Marketing Events,228565804,2023-10-11 20:36:00,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1816643194,Ongoing Events,kpi,1501567905,Matthew Murman,Event Deep Dive (SLT Deck),687859775,2023-05-17 15:12:48,true,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1816878025,"Matthew Murman's Notebook Sep 20, 2024",Text,1501567905,Matthew Murman,GP Report,103361275,2024-10-28 20:51:16,true,,,,page,,1.0,2026-06-16 18:49:38
1817151170,"Matthew Murman's Notebook Jun 7, 2024",Text,1501567905,Matthew Murman,Marketing BR - Dynamic Period over Period,375511251,2024-10-28 20:51:12,true,,,,page,,1.0,2026-06-16 18:49:38
1817914689,"Steven McMahan's Notebook Apr 18, 2023",Text,,,Marketing Channels,332591800,2026-03-01 15:53:32,false,,,,page,,1.0,2026-06-16 18:49:38
1818399980,"Matthew Murman's Notebook Aug 26, 2025",Text,1501567905,Matthew Murman,Subscription Pausing,2004331761,2025-08-26 16:43:58,false,,,,page,,1.0,2026-06-16 18:49:38
1819090968,Video Content PVs :,kpi,,,Content - QTD Default,132814562,2025-04-21 16:08:30,true,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
1819729436,Video Views on Social Media Platforms:,kpi,2108468806,Charles Cooper,Content Video Views,1782014060,2024-01-09 00:19:12,false,,105d38aa-065e-43b8-b2b3-83c31ab4365a,RAW Sprout Social,page,,1.0,2026-06-16 18:49:38
1820001136,Duplicate of Total Sub Cash,kpi,2108468806,Charles Cooper,Orphan,,2023-06-19 14:53:50,true,,c24e3ff8-a488-41b2-b35d-03774099a845,"PROD | Monthly Plan, Goals - 2023",,,1.0,2026-06-16 18:49:38
1820048567,Total Signups - Content,kpi,2108468806,Charles Cooper,Produced Content Funnel Analysis,213074388,2024-06-29 03:07:41,false,,ef20a4d8-b63a-4829-aefa-3e4502b4e7b4,DEP |Content Funnel,page,,1.0,2026-06-16 18:49:38
1820299046,"Matthew Murman's Notebook Jan 26, 2024",Text,1501567905,Matthew Murman,iOS Reader App,397723350,2025-01-06 20:35:41,true,,,,page,,1.0,2026-06-16 18:49:38
1820411496,Duplicate of Quick Filter,kpi,,,DEP - Copy of Financial Report,645181270,2023-10-11 20:36:00,false,,34517f7c-61cd-427f-87d8-4f8cea962686,PROD | Payments,page,,1.0,2026-06-16 18:49:38
1820635765,Events for export,kpi,,,Joe's Cards,894966743,2024-10-24 21:09:25,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1820730936,Viewership Forecast,kpi,1501567905,Matthew Murman,DEP - Load Management,455912002,2023-05-17 15:12:59,true,,c4bf110b-7a54-425e-8e81-8d4194d041d6,PROD | Load Management,page,,1.0,2026-06-16 18:49:38
1820783938,Top Performing Content (filtered by View Date) --,kpi,2108468806,Charles Cooper,2023 Evergreen Content,1251796690,2023-09-05 20:29:20,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
1821055416,M1 Renewal Rate vs Forecast,kpi,1501567905,Matthew Murman,DEP - Exec Dashboard - 2025,29569250,2026-02-04 21:01:19,false,,6cf00e26-3b25-433d-aa5e-c441437ab70d,PROD | Forecast Agg - 2026 - CEO,page,,1.0,2026-06-16 18:49:38
1821297771,Total Budget,kpi,2108468806,Charles Cooper,SOT POC,1025077519,2025-02-04 23:29:16,false,,04a851fe-3943-42aa-a794-803b0424518c,POC | SOT with ECA,page,,1.0,2026-06-16 18:49:38
1821540259,"Matthew Miller's Notebook Jan 1, 2026",Text,959020289,LJ Helbig,Weekly College Reporting for LJ,1039368373,2026-03-09 18:08:09,false,,,,page,,1.0,2026-06-16 18:49:38
1821888660,Live to Social Events - Tied Back to Domo,kpi,2108468806,Charles Cooper,Shared,'-100002,2023-07-12 15:03:03,false,,37ec9093-5481-4781-89e2-37986b8ec11b,Event Agg Live to Social,page,,1.0,2026-06-16 18:49:38
1821888660,Live to Social Events - Tied Back to Domo,kpi,2108468806,Charles Cooper,Overview,'-100000,2023-07-12 15:03:03,false,,37ec9093-5481-4781-89e2-37986b8ec11b,Event Agg Live to Social,page,,1.0,2026-06-16 18:49:38
1824129377,GM Scorecard,kpi,363283542,Matthew Williams,GM Weekly Scorecard,2117504814,2025-12-15 21:40:43,false,,462d975f-8fc1-4da8-8901-b5add03e2cf2,View of GM Scorecard Query,page,,1.0,2026-06-16 18:49:38
1824551224,Unique Viewership + Engagement (By Event Start Date),kpi,2108468806,Charles Cooper,DEPRACATED - Programming,40808526,2024-07-01 19:23:22,false,,89604f30-f3a5-45cc-896b-0ecec9b65fc4,PROD | Viewer Agg,page,,1.0,2026-06-16 18:49:38
1824601506,Podcast Downloads,kpi,2108468806,Charles Cooper,2026 Studio Shows Goal,512165335,2025-02-04 19:51:52,false,,e9696fcd-06ab-4e50-b7be-8391364ef2dc,PROD | Studio Show Goals,page,,1.0,2026-06-16 18:49:38
1825072586,Q1,kpi,2108468806,Charles Cooper,2026 Content Goals,1353939742,2026-02-04 02:12:32,false,,b838d032-db56-4a55-bab4-161e02021c2b,2026 Content Goals,page,,1.0,2026-06-16 18:49:38
1825133140,Payments for SOCAN Varsity Reporting,kpi,873387018,Drew Dalton,Drew's Domo Cost Hub,1204986207,2026-01-20 19:29:30,false,,34517f7c-61cd-427f-87d8-4f8cea962686,PROD | Payments,page,,1.0,2026-06-16 18:49:38
1825272290,VOD Views by Month and Platform,kpi,2108468806,Charles Cooper,What's Going on with VODs,1761775328,2024-01-05 16:21:57,false,,4adab0df-67c4-43ea-b5f9-2e60f4d0cacb,PROD | Content Agg,page,,1.0,2026-06-16 18:49:38
1825394217,Rights Forecast Close Date - July '25,kpi,2108468806,Charles Cooper,Monthly KPI Sheet,334546984,2025-09-05 17:17:57,false,,eb77c1d2-7437-4997-9c95-a1392194feea,RAW_contract_forecast_log_flat,page,,1.0,2026-06-16 18:49:38
1826054789,Social Revenue,kpi,2108468806,Charles Cooper,Social Media Monetization,1001647609,2024-05-13 21:38:14,false,,08c3c5e6-2d56-442f-8523-03359c311995,Daily and Bonus Social Revenue Reports,page,,1.0,2026-06-16 18:49:38
1826119702,Q1,kpi,2108468806,Charles Cooper,2024 Content Goals,1476141151,2024-02-06 16:45:14,false,,9d45543f-e1ee-4fc0-a96e-7853f6af4e8b,2024 Content Goals by Quarter,page,,1.0,2026-06-16 18:49:38
1826296179,Content by Title,kpi,1501567905,Matthew Murman,Music OKR,1857024897,2025-03-04 19:00:56,false,,6cf9f09e-238a-4059-a11c-b62c49ae27f3,INT | Content Meta,page,,1.0,2026-06-16 18:49:38
1826391068,Duplicate of Rights Contract by Year,kpi,649158282,Travis Peter,Copy of Rights Deep Dive,1864259017,2024-02-19 16:43:38,false,,82183931-4cbf-4e88-999f-de67030e9b87,PROD | Event Agg,page,,1.0,2026-06-16 18:49:38
1827119519,Media Ad Revenue By Vertical (Top 10),kpi,2108468806,Charles Cooper,Weekly SLT Metrics - NGW / Ad Sales,437690174,2025-12-02 00:07:09,false,,487b5684-a2ba-4708-9e91-e416c198319b,raw_gam_spring_granular,page,,1.0,2026-06-16 18:49:38
1827584251,Expected Signups - 2Q,kpi,2108468806,Charles Cooper,Intra Month and Year Pacing,1848031483,2025-07-11 20:33:55,false,,c53fb6c8-ad31-4bce-b7ef-c4c061f11544,PROD | 2Q SIGNUPS,page,,1.0,2026-06-16 18:49:38
